,customer_id,recency,frequency,monetary
738,CS1850,2015-03-09,24,1908
739,CS1851,2015-02-14,21,1444
740,CS1852,2014-12-04,14,1020
741,CS1853,2015-01-11,17,1212
742,CS1854,2014-11-27,22,1686
743,CS1855,2014-11-29,19,1256
744,CS1856,2015-02-28,17,1063
745,CS1857,2015-03-09,25,1717
746,CS1858,2015-01-08,21,1389
747,CS1859,2015-02-10,19,1198
748,CS1860,2015-03-09,16,1062
749,CS1861,2015-03-08,20,1376
750,CS1862,2014-12-29,24,1634
751,CS1863,2015-02-09,23,1635
752,CS1864,2015-02-25,27,1992
753,CS1865,2014-12-10,31,2245
754,CS1866,2014-11-23,25,1890
755,CS1867,2015-01-09,20,1271
756,CS1868,2015-01-09,16,1048
757,CS1869,2015-02-05,14,868
758,CS1870,2015-02-01,24,1472
759,CS1871,2014-10-26,20,1449
760,CS1872,2015-02-23,20,1416
761,CS1873,2015-01-20,16,1128
762,CS1874,2015-03-02,16,1054
763,CS1875,2015-02-20,19,1481
764,CS1876,2015-02-18,21,1491
765,CS1877,2014-12-14,25,1681
766,CS1878,2014-11-12,23,1775
767,CS1879,2015-01-23,18,1160
768,CS1880,2014-11-07,18,1278
769,CS1881,2014-10-09,13,902
770,CS1882,2015-01-19,9,673
771,CS1883,2015-01-25,15,1117
772,CS1884,2015-02-08,13,802
773,CS1885,2015-03-14,24,1781
774,CS1886,2014-11-30,18,1157
775,CS1887,2015-01-12,19,1506
776,CS1888,2015-02-05,23,1739
777,CS1889,2015-02-27,11,717
778,CS1890,2015-03-03,23,1591
779,CS1891,2014-05-11,14,927
780,CS1892,2015-01-30,18,1334
781,CS1893,2014-12-24,19,1262
782,CS1894,2015-03-03,21,1456
783,CS1895,2014-11-06,19,1357
784,CS1896,2014-09-26,12,874
785,CS1897,2015-01-02,21,1491
786,CS1898,2014-12-28,19,1470
787,CS1899,2015-02-20,11,729
788,CS1900,2014-11-19,24,1737
789,CS1901,2014-10-01,22,1620
790,CS1902,2015-02-13,15,1109
791,CS1903,2015-03-10,25,1826
792,CS1904,2014-11-14,18,1275
793,CS1905,2015-03-02,24,1551
794,CS1906,2015-02-12,28,2012
795,CS1907,2015-01-14,20,1423
796,CS1908,2014-12-01,27,1833
797,CS1909,2015-03-03,17,1255
798,CS1910,2015-01-01,16,1142
799,CS1911,2015-03-05,24,1667
800,CS1912,2015-03-14,23,1510
801,CS1913,2015-02-13,16,959
802,CS1914,2015-02-19,18,1254
803,CS1915,2014-09-15,6,497
804,CS1916,2015-03-08,23,1700
805,CS1917,2014-11-23,17,1028
806,CS1918,2014-10-17,13,871
807,CS1919,2014-03-18,20,1256
808,CS1920,2015-01-26,28,1939
809,CS1921,2015-01-24,26,2011
810,CS1922,2015-01-24,20,1418
811,CS1923,2014-12-29,30,2130
812,CS1924,2015-02-14,25,1774
813,CS1925,2015-03-12,28,2000
814,CS1926,2014-11-19,22,1511
815,CS1927,2014-11-25,19,1220
816,CS1928,2015-03-09,14,798
817,CS1929,2015-01-31,16,1095
818,CS1930,2014-12-10,22,1559
819,CS1931,2014-11-08,19,1236
820,CS1932,2014-10-24,21,1538
821,CS1933,2015-01-30,23,1568
822,CS1934,2015-01-31,18,1262
823,CS1935,2015-01-31,21,1517
824,CS1936,2014-12-24,15,1080
825,CS1937,2014-11-29,18,1231
826,CS1938,2015-02-21,22,1636
827,CS1939,2014-09-20,19,1297
828,CS1940,2014-07-07,25,1800
829,CS1941,2015-03-02,15,1044
830,CS1942,2014-12-17,18,1308
831,CS1943,2015-03-10,20,1459
832,CS1944,2015-02-27,20,1399
833,CS1945,2015-01-25,21,1527
834,CS1946,2015-03-06,22,1581
835,CS1947,2014-12-18,20,1400
836,CS1948,2015-01-21,17,1230
837,CS1949,2015-01-21,26,1989
838,CS1950,2015-03-15,23,1853
839,CS1951,2014-11-22,20,1331
840,CS1952,2014-12-10,18,1397
841,CS1953,2015-03-07,20,1534
842,CS1954,2015-03-11,21,1549
843,CS1955,2015-02-12,20,1361
844,CS1956,2014-08-27,16,1131
845,CS1957,2015-01-07,23,1698
846,CS1958,2014-11-29,16,987
847,CS1959,2014-11-15,22,1537
848,CS1960,2015-03-06,19,1424
849,CS1961,2015-02-19,15,1102
850,CS1962,2014-07-13,14,1062
851,CS1963,2015-03-09,19,1352
852,CS1964,2015-03-01,24,1499
853,CS1965,2014-11-04,17,1182
854,CS1966,2015-02-23,16,1159
855,CS1967,2015-02-05,18,1279
856,CS1968,2015-03-04,22,1429
857,CS1969,2015-02-04,29,1851
858,CS1970,2015-03-12,15,1133
859,CS1971,2015-02-05,16,1130
860,CS1972,2015-02-18,22,1630
861,CS1973,2014-11-08,10,664
862,CS1974,2014-09-19,21,1447
863,CS1975,2014-12-21,27,1974
864,CS1976,2015-03-15,14,1036
865,CS1977,2015-02-26,18,1299
866,CS1978,2014-12-31,31,2220
867,CS1979,2014-11-12,17,1145
868,CS1980,2015-02-27,22,1583
869,CS1981,2015-03-09,17,1298
870,CS1982,2015-02-20,32,2354
871,CS1983,2014-07-23,15,1070
872,CS1984,2014-05-13,15,1043
873,CS1985,2015-01-20,20,1411
874,CS1986,2015-02-15,17,1148
875,CS1987,2015-02-10,24,1720
876,CS1988,2015-03-10,23,1569
877,CS1989,2015-03-07,19,1286
878,CS1990,2015-01-22,18,1276
879,CS1991,2015-03-15,22,1677
880,CS1992,2015-02-13,18,1408
881,CS1993,2014-09-22,19,1164
882,CS1994,2014-11-09,16,1115
883,CS1995,2014-09-30,23,1490
884,CS1996,2015-01-17,28,2038
885,CS1997,2014-11-01,17,1153
886,CS1998,2015-02-23,25,1779
887,CS1999,2015-03-09,14,1002
888,CS2000,2015-01-07,21,1395
889,CS2001,2014-11-11,21,1280
890,CS2002,2015-01-23,19,1419
891,CS2003,2015-01-04,24,1687
892,CS2004,2015-02-01,20,1444
893,CS2005,2015-02-15,24,1662
894,CS2006,2015-01-06,15,1114
895,CS2007,2015-01-22,18,1331
896,CS2008,2015-03-05,21,1442
897,CS2009,2015-03-11,12,943
898,CS2010,2014-11-27,17,1076
899,CS2011,2013-10-17,14,1078
900,CS2012,2014-11-27,11,862
901,CS2013,2015-01-20,18,1177
902,CS2014,2015-03-03,11,871
903,CS2015,2014-12-15,21,1542
904,CS2016,2014-12-11,21,1595
905,CS2017,2014-09-28,20,1286
906,CS2018,2015-02-11,19,1404
907,CS2019,2015-03-03,19,1390
908,CS2020,2014-11-06,18,1331
909,CS2021,2014-07-05,16,1211
910,CS2022,2015-02-15,26,1981
911,CS2023,2015-01-21,17,1212
912,CS2024,2014-09-25,17,1176
913,CS2025,2014-12-25,17,1252
914,CS2026,2015-03-14,28,1907
915,CS2027,2015-03-13,25,1648
916,CS2028,2014-12-24,14,891
917,CS2029,2014-10-30,17,1046
918,CS2030,2015-02-20,25,1674
919,CS2031,2015-02-07,24,1737
920,CS2032,2014-10-24,19,1289
921,CS2033,2014-08-31,9,571
922,CS2034,2014-08-28,21,1447
923,CS2035,2015-02-26,19,1344
924,CS2036,2015-02-01,26,1827
925,CS2037,2014-07-19,24,1663
926,CS2038,2015-01-26,21,1523
927,CS2039,2015-02-06,18,1302
928,CS2040,2015-03-15,22,1347
929,CS2041,2014-08-12,20,1301
930,CS2042,2015-01-21,23,1643
931,CS2043,2015-01-06,21,1420
932,CS2044,2015-02-01,20,1219
933,CS2045,2015-01-09,20,1460
934,CS2046,2015-03-09,13,987
935,CS2047,2015-02-15,23,1611
936,CS2048,2015-02-24,22,1677
937,CS2049,2014-11-12,22,1447
938,CS2050,2015-03-04,17,1188
939,CS2051,2014-12-09,20,1585
940,CS2052,2015-02-27,22,1626
941,CS2053,2015-03-04,20,1494
942,CS2054,2015-01-30,15,1074
943,CS2055,2015-02-03,29,1983
944,CS2056,2015-01-22,23,1577
945,CS2057,2015-02-23,17,1238
946,CS2058,2015-03-05,26,1776
947,CS2059,2014-11-23,25,1806
948,CS2060,2014-11-21,18,1089
949,CS2061,2015-03-13,22,1615
950,CS2062,2014-10-28,13,795
951,CS2063,2014-11-17,16,1091
952,CS2064,2014-11-05,16,1111
953,CS2065,2015-03-07,17,1069
954,CS2066,2014-10-23,15,975
955,CS2067,2014-09-25,20,1341
956,CS2068,2015-01-23,15,1073
957,CS2069,2014-12-02,21,1397
958,CS2070,2015-02-17,19,1354
959,CS2071,2015-02-21,16,1147
960,CS2072,2015-03-09,24,1712
961,CS2073,2015-02-09,21,1511
962,CS2074,2015-03-15,17,1241
963,CS2075,2015-01-11,17,1135
964,CS2076,2015-01-06,15,1019
965,CS2077,2015-03-08,12,683
966,CS2078,2015-01-03,20,1498
967,CS2079,2014-12-02,23,1576
968,CS2080,2015-01-08,18,1250
969,CS2081,2015-02-27,25,1749
970,CS2082,2014-11-24,15,977
971,CS2083,2015-02-22,26,1632
972,CS2084,2015-02-24,18,1257
973,CS2085,2014-09-24,25,1668
974,CS2086,2015-03-06,28,2071
975,CS2087,2015-02-23,15,1063
976,CS2088,2014-02-10,9,612
977,CS2089,2015-02-09,22,1598
978,CS2090,2014-10-09,13,939
979,CS2091,2014-12-06,24,1783
980,CS2092,2015-01-28,19,1387
981,CS2093,2015-01-28,20,1298
982,CS2094,2015-01-15,21,1406
983,CS2095,2015-03-03,27,1931
984,CS2096,2015-03-01,16,1136
985,CS2097,2015-03-08,15,1031
986,CS2098,2015-01-05,24,1760
987,CS2099,2014-12-18,14,1034
988,CS2100,2014-11-10,18,1227
989,CS2101,2015-01-13,19,1194
990,CS2102,2014-07-12,19,1356
991,CS2103,2015-02-09,17,1269
992,CS2104,2015-02-05,25,1726
993,CS2105,2014-05-25,15,963
994,CS2106,2015-02-18,17,1271
995,CS2107,2015-03-16,14,1047
996,CS2108,2015-02-02,16,1106
997,CS2109,2015-02-09,26,1836
998,CS2110,2014-11-13,17,1098
999,CS2111,2015-02-26,21,1518
1000,CS2112,2015-03-14,19,1344
1001,CS2113,2015-03-10,27,1892
1002,CS2114,2015-02-07,16,1050
1003,CS2115,2015-02-05,24,1807
1004,CS2116,2015-02-12,27,1744
1005,CS2117,2015-02-19,30,2020
1006,CS2118,2014-08-03,16,1079
1007,CS2119,2015-01-09,24,1775
1008,CS2120,2014-10-11,15,948
1009,CS2121,2015-02-13,18,1205
1010,CS2122,2015-02-23,23,1648
1011,CS2123,2014-12-04,21,1547
1012,CS2124,2014-04-30,15,1027
1013,CS2125,2014-11-08,19,1368
1014,CS2126,2015-02-13,15,1093
1015,CS2127,2015-03-05,29,2072
1016,CS2128,2015-02-05,27,1766
1017,CS2129,2015-02-28,21,1395
1018,CS2130,2015-01-26,26,1853
1019,CS2131,2014-09-12,12,885
1020,CS2132,2014-12-07,14,973
1021,CS2133,2015-01-01,14,902
1022,CS2134,2015-01-07,19,1238
1023,CS2135,2015-02-28,27,2036
1024,CS2136,2015-01-16,13,861
1025,CS2137,2015-03-13,25,1686
1026,CS2138,2015-01-26,23,1710
1027,CS2139,2015-02-02,21,1608
1028,CS2140,2015-01-02,27,1978
1029,CS2141,2015-03-16,17,1080
1030,CS2142,2015-02-12,23,1733
1031,CS2143,2015-02-14,15,1187
1032,CS2144,2014-08-07,10,597
1033,CS2145,2015-03-06,20,1379
1034,CS2146,2014-12-30,22,1433
1035,CS2147,2015-02-24,14,853
1036,CS2148,2015-01-01,22,1495
1037,CS2149,2015-02-28,23,1586
1038,CS2150,2014-08-28,18,1089
1039,CS2151,2015-02-19,16,1153
1040,CS2152,2015-01-28,13,928
1041,CS2153,2015-03-04,21,1550
1042,CS2154,2014-09-08,18,1279
1043,CS2155,2015-01-03,16,1087
1044,CS2156,2015-03-10,15,941
1045,CS2157,2015-03-08,18,1449
1046,CS2158,2014-09-09,18,1305
1047,CS2159,2015-02-18,19,1223
1048,CS2160,2015-01-09,11,614
1049,CS2161,2015-02-17,18,1182
1050,CS2162,2015-01-15,18,1263
1051,CS2163,2014-09-04,14,924
1052,CS2164,2014-06-24,17,1184
1053,CS2165,2014-11-10,14,914
1054,CS2166,2014-09-24,19,1351
1055,CS2167,2015-01-19,24,1739
1056,CS2168,2015-01-29,19,1370
1057,CS2169,2015-01-27,8,626
1058,CS2170,2015-01-07,19,1425
1059,CS2171,2014-12-25,16,1071
1060,CS2172,2015-02-15,20,1490
1061,CS2173,2014-08-21,18,1143
1062,CS2174,2015-02-02,23,1735
1063,CS2175,2014-12-06,23,1611
1064,CS2176,2014-12-28,21,1425
1065,CS2177,2015-03-16,19,1321
1066,CS2178,2015-03-11,26,1854
1067,CS2179,2014-12-25,30,1991
1068,CS2180,2015-02-21,23,1685
1069,CS2181,2014-12-21,15,1159
1070,CS2182,2015-01-03,26,1883
1071,CS2183,2015-01-16,13,855
1072,CS2184,2015-03-02,20,1259
1073,CS2185,2014-10-09,15,988
1074,CS2186,2015-03-12,20,1437
1075,CS2187,2015-01-20,24,1856
1076,CS2188,2015-03-15,19,1128
1077,CS2189,2015-01-12,21,1514
1078,CS2190,2014-11-17,23,1621
1079,CS2191,2015-02-11,22,1466
1080,CS2192,2014-10-15,14,1086
1081,CS2193,2015-02-23,16,1138
1082,CS2194,2015-02-09,24,1803
1083,CS2195,2015-03-03,24,1758
1084,CS2196,2015-01-11,14,1156
1085,CS2197,2014-11-19,21,1496
1086,CS2198,2014-12-25,24,1685
1087,CS2199,2015-01-03,28,1720
1088,CS2200,2015-02-09,19,1330
1089,CS2201,2015-03-05,18,1248
1090,CS2202,2015-01-31,26,1743
1091,CS2203,2015-03-13,16,1016
1092,CS2204,2015-02-12,18,1292
1093,CS2205,2015-01-16,28,1843
1094,CS2206,2015-02-28,18,1291
1095,CS2207,2015-02-22,26,1818
1096,CS2208,2015-02-02,28,1782
1097,CS2209,2014-10-29,15,949
1098,CS2210,2014-12-10,20,1415
1099,CS2211,2014-10-07,11,834
1100,CS2212,2014-11-21,17,1152
1101,CS2213,2015-03-15,24,1540
1102,CS2214,2015-01-07,21,1440
1103,CS2215,2015-02-15,25,1865
1104,CS2216,2014-08-28,22,1486
1105,CS2217,2015-02-24,17,1290
1106,CS2218,2015-02-23,17,1157
1107,CS2219,2015-02-14,17,1038
1108,CS2220,2015-02-13,27,1970
1109,CS2221,2015-01-21,18,1183
1110,CS2222,2015-01-19,14,949
1111,CS2223,2015-03-13,27,1868
1112,CS2224,2014-12-21,14,1073
1113,CS2225,2014-12-19,20,1411
1114,CS2226,2015-03-09,17,1270
1115,CS2227,2015-02-17,21,1288
1116,CS2228,2015-03-06,19,1315
1117,CS2229,2015-02-23,23,1810
1118,CS2230,2015-01-18,24,1600
1119,CS2231,2015-01-19,18,1389
1120,CS2232,2014-09-01,22,1243
1121,CS2233,2015-03-01,23,1847
1122,CS2234,2014-12-21,10,808
1123,CS2235,2015-02-13,17,1228
1124,CS2236,2015-02-08,25,1547
1125,CS2237,2015-02-18,26,1882
1126,CS2238,2015-03-16,15,1156
1127,CS2239,2014-07-01,19,1197
1128,CS2240,2014-11-22,13,973
1129,CS2241,2015-03-14,21,1540
1130,CS2242,2014-12-03,17,1236
1131,CS2243,2015-02-23,14,969
1132,CS2244,2015-02-06,21,1587
1133,CS2245,2015-02-23,20,1406
1134,CS2246,2015-03-09,23,1710
1135,CS2247,2015-03-09,17,1138
1136,CS2248,2015-01-15,16,1092
1137,CS2249,2015-01-22,23,1635
1138,CS2250,2015-03-07,18,1318
1139,CS2251,2015-03-03,25,1745
1140,CS2252,2015-02-10,31,2120
1141,CS2253,2015-01-19,17,1262
1142,CS2254,2014-12-05,21,1331
1143,CS2255,2015-03-07,17,1222
1144,CS2256,2015-02-09,19,1337
1145,CS2257,2014-12-27,23,1757
1146,CS2258,2014-10-02,18,1244
1147,CS2259,2015-02-16,17,1245
1148,CS2260,2015-02-03,18,1126
1149,CS2261,2014-07-11,18,1183
1150,CS2262,2014-11-22,18,1334
1151,CS2263,2015-02-05,27,2019
1152,CS2264,2015-02-02,21,1627
1153,CS2265,2015-01-11,15,910
1154,CS2266,2015-02-23,16,1043
1155,CS2267,2015-01-11,17,1267
1156,CS2268,2015-01-07,19,1470
1157,CS2269,2015-03-10,26,1623
1158,CS2270,2014-11-02,15,1121
1159,CS2271,2015-03-09,23,1619
1160,CS2272,2015-02-03,17,1144
1161,CS2273,2015-01-05,25,1935
1162,CS2274,2015-02-22,18,1124
1163,CS2275,2015-02-14,15,1063
1164,CS2276,2014-10-08,14,1071
1165,CS2277,2014-07-06,24,1682
1166,CS2278,2014-08-19,14,826
1167,CS2279,2015-02-06,22,1546
1168,CS2280,2014-12-25,24,1569
1169,CS2281,2014-02-17,19,1498
1170,CS2282,2015-01-09,21,1452
1171,CS2283,2015-03-01,22,1552
1172,CS2284,2014-12-01,29,2179
1173,CS2285,2015-03-09,29,2022
1174,CS2286,2014-02-26,15,1088
1175,CS2287,2015-02-03,17,1170
1176,CS2288,2015-02-09,19,1254
1177,CS2289,2014-10-08,20,1311
1178,CS2290,2015-03-13,26,1823
1179,CS2291,2015-03-13,20,1424
1180,CS2292,2014-11-05,23,1582
1181,CS2293,2015-01-30,22,1513
1182,CS2294,2015-03-04,22,1615
1183,CS2295,2014-10-31,21,1450
1184,CS2296,2015-02-13,25,1876
1185,CS2297,2015-01-02,19,1447
1186,CS2298,2015-02-05,21,1568
1187,CS2299,2015-01-04,29,1982
1188,CS2300,2014-12-23,23,1648
1189,CS2301,2014-11-30,14,968
1190,CS2302,2014-12-24,23,1585
1191,CS2303,2015-01-20,24,1673
1192,CS2304,2015-03-06,16,1214
1193,CS2305,2015-02-24,24,1717
1194,CS2306,2015-01-21,21,1454
1195,CS2307,2013-12-23,16,1207
1196,CS2308,2014-12-30,22,1542
1197,CS2309,2015-01-29,22,1472
1198,CS2310,2015-02-16,28,2035
1199,CS2311,2015-01-03,18,1321
1200,CS2312,2014-11-27,26,1769
1201,CS2313,2015-03-06,22,1507
1202,CS2314,2015-01-21,16,982
1203,CS2315,2014-09-18,16,1022
1204,CS2316,2015-03-13,33,2330
1205,CS2317,2015-03-04,21,1403
1206,CS2318,2014-11-22,17,1305
1207,CS2319,2014-11-29,18,1253
1208,CS2320,2015-01-24,19,1379
1209,CS2321,2014-08-25,20,1560
1210,CS2322,2015-02-10,18,1360
1211,CS2323,2015-02-12,22,1661
1212,CS2324,2015-02-15,13,898
1213,CS2325,2015-01-11,18,1222
1214,CS2326,2015-02-21,11,681
1215,CS2327,2015-02-24,26,1841
1216,CS2328,2015-02-20,27,1868
1217,CS2329,2014-12-02,21,1531
1218,CS2330,2014-10-17,19,1458
1219,CS2331,2015-03-07,26,1831
1220,CS2332,2014-06-02,16,909
1221,CS2333,2015-03-02,24,1822
1222,CS2334,2014-12-30,17,1202
1223,CS2335,2014-07-26,18,1112
1224,CS2336,2015-02-22,22,1678
1225,CS2337,2015-03-11,21,1454
1226,CS2338,2015-03-16,27,2073
1227,CS2339,2015-01-07,13,862
1228,CS2340,2015-01-24,21,1487
1229,CS2341,2015-02-18,24,1668
1230,CS2342,2015-01-14,17,1165
1231,CS2343,2014-12-06,18,1330
1232,CS2344,2015-01-17,23,1660
1233,CS2345,2015-03-08,29,2051
1234,CS2346,2015-02-04,28,1817
1235,CS2347,2015-03-12,18,1267
1236,CS2348,2014-10-25,25,1598
1237,CS2349,2015-02-19,20,1421
1238,CS2350,2015-02-26,23,1584
1239,CS2351,2015-01-11,23,1679
1240,CS2352,2014-10-06,20,1539
1241,CS2353,2014-11-24,16,1114
1242,CS2354,2015-03-04,23,1682
1243,CS2355,2014-11-07,20,1458
1244,CS2356,2014-08-31,20,1335
1245,CS2357,2015-03-15,24,1753
1246,CS2358,2014-07-21,15,1105
1247,CS2359,2015-02-12,24,1770
1248,CS2360,2015-02-06,13,881
1249,CS2361,2014-12-16,30,2193
1250,CS2362,2015-01-10,21,1505
1251,CS2363,2015-02-26,24,1550
1252,CS2364,2015-02-22,25,1866
1253,CS2365,2014-12-29,15,994
1254,CS2366,2015-02-28,18,1156
1255,CS2367,2014-12-25,19,1208
1256,CS2368,2015-03-09,27,1859
1257,CS2369,2015-01-28,24,1736
1258,CS2370,2015-03-06,21,1420
1259,CS2371,2015-01-23,22,1455
1260,CS2372,2015-02-24,22,1569
1261,CS2373,2014-10-13,26,1728
1262,CS2374,2014-10-26,20,1340
1263,CS2375,2015-02-12,21,1627
1264,CS2376,2014-08-21,10,656
1265,CS2377,2015-01-12,24,1763
1266,CS2378,2015-02-10,25,1680
1267,CS2379,2015-01-28,16,1225
1268,CS2380,2014-12-01,9,717
1269,CS2381,2015-01-28,19,1292
1270,CS2382,2014-11-13,17,1247
1271,CS2383,2015-02-12,20,1227
1272,CS2384,2015-01-31,21,1323
1273,CS2385,2015-01-09,18,1299
1274,CS2386,2014-11-29,21,1552
1275,CS2387,2014-10-09,24,1758
1276,CS2388,2015-02-13,21,1445
1277,CS2389,2015-01-26,20,1613
1278,CS2390,2014-08-24,10,736
1279,CS2391,2015-02-16,25,1768
1280,CS2392,2014-10-16,18,1288
1281,CS2393,2015-02-28,20,1283
1282,CS2394,2015-01-20,18,1378
1283,CS2395,2014-10-07,22,1498
1284,CS2396,2015-02-01,11,796
1285,CS2397,2015-01-06,23,1513
1286,CS2398,2015-01-03,18,1338
1287,CS2399,2015-01-27,25,1777
1288,CS2400,2015-01-27,16,1082
1289,CS2401,2015-02-22,15,1010
1290,CS2402,2014-12-23,13,1063
1291,CS2403,2014-12-21,24,1640
1292,CS2404,2014-12-14,23,1641
1293,CS2405,2015-01-07,12,834
1294,CS2406,2014-10-17,15,1052
1295,CS2407,2015-02-16,25,1732
1296,CS2408,2015-03-06,11,687
1297,CS2409,2014-08-18,15,989
1298,CS2410,2014-11-03,13,847
1299,CS2411,2014-10-13,21,1527
1300,CS2412,2015-02-16,16,1084
1301,CS2413,2015-01-31,15,1074
1302,CS2414,2015-01-09,19,1492
1303,CS2415,2015-02-03,25,1821
1304,CS2416,2015-03-11,20,1353
1305,CS2417,2015-01-14,18,1235
1306,CS2418,2015-02-01,15,951
1307,CS2419,2015-01-13,22,1676
1308,CS2420,2014-11-26,22,1470
1309,CS2421,2014-11-30,28,2054
1310,CS2422,2015-01-11,20,1435
1311,CS2423,2015-03-11,20,1333
1312,CS2424,2015-02-14,20,1536
1313,CS2425,2015-03-06,23,1647
1314,CS2426,2015-03-10,18,1288
1315,CS2427,2015-03-15,15,1122
1316,CS2428,2014-08-19,20,1446
1317,CS2429,2014-10-31,25,1816
1318,CS2430,2015-02-01,27,1756
1319,CS2431,2014-11-08,14,981
1320,CS2432,2015-02-13,19,1493
1321,CS2433,2015-01-06,30,1928
1322,CS2434,2015-02-05,26,1746
1323,CS2435,2014-09-16,16,1056
1324,CS2436,2015-02-24,22,1607
1325,CS2437,2015-01-18,21,1611
1326,CS2438,2015-02-13,22,1423
1327,CS2439,2015-02-13,23,1618
1328,CS2440,2014-10-16,11,809
1329,CS2441,2015-02-18,23,1513
1330,CS2442,2015-02-12,28,1869
1331,CS2443,2015-03-06,19,1246
1332,CS2444,2015-03-03,15,938
1333,CS2445,2015-03-13,19,1135
1334,CS2446,2014-08-13,10,701
1335,CS2447,2014-08-13,17,1329
1336,CS2448,2015-02-19,21,1373
1337,CS2449,2015-01-31,16,1166
1338,CS2450,2015-03-07,16,1238
1339,CS2451,2015-02-24,16,1169
1340,CS2452,2014-12-06,20,1291
1341,CS2453,2014-11-22,19,1374
1342,CS2454,2015-02-03,23,1643
1343,CS2455,2015-02-13,24,1520
1344,CS2456,2015-03-03,17,1219
1345,CS2457,2014-11-17,24,1572
1346,CS2458,2015-01-26,16,1038
1347,CS2459,2014-12-03,27,1968
1348,CS2460,2014-10-18,23,1527
1349,CS2461,2015-01-04,22,1355
1350,CS2462,2014-11-27,20,1431
1351,CS2463,2015-03-03,17,1131
1352,CS2464,2015-01-17,18,1243
1353,CS2465,2015-02-22,20,1456
1354,CS2466,2015-02-23,16,1030
1355,CS2467,2015-02-04,13,814
1356,CS2468,2015-02-27,25,1892
1357,CS2469,2015-02-14,20,1322
1358,CS2470,2014-12-29,15,1216
1359,CS2471,2014-11-05,18,1218
1360,CS2472,2015-01-23,19,1231
1361,CS2473,2015-02-28,19,1429
1362,CS2474,2014-11-20,17,1070
1363,CS2475,2015-03-08,16,989
1364,CS2476,2015-01-22,22,1676
1365,CS2477,2015-03-10,15,969
1366,CS2478,2014-10-25,17,1164
1367,CS2479,2015-02-06,10,747
1368,CS2480,2014-12-07,19,1296
1369,CS2481,2014-11-26,15,906
1370,CS2482,2014-11-29,31,2098
1371,CS2483,2014-11-30,15,1136
1372,CS2484,2014-11-29,17,1142
1373,CS2485,2015-02-13,21,1517
1374,CS2486,2014-12-29,20,1418
1375,CS2487,2015-03-16,25,1727
1376,CS2488,2014-12-19,19,1318
1377,CS2489,2014-09-11,19,1228
1378,CS2490,2015-01-30,22,1561
1379,CS2491,2015-01-30,19,1282
1380,CS2492,2014-12-12,17,1211
1381,CS2493,2015-03-15,28,1817
1382,CS2494,2015-03-15,21,1678
1383,CS2495,2015-02-11,17,1067
1384,CS2496,2015-02-13,23,1573
1385,CS2497,2014-05-25,17,1069
1386,CS2498,2015-02-15,14,896
1387,CS2499,2015-03-02,21,1515
1388,CS2500,2014-09-29,17,1103
1389,CS2501,2015-02-17,23,1600
1390,CS2502,2014-12-08,24,1871
1391,CS2503,2014-09-29,15,1001
1392,CS2504,2015-01-22,11,927
1393,CS2505,2014-11-18,16,1106
1394,CS2506,2015-01-20,20,1505
1395,CS2507,2014-08-16,23,1721
1396,CS2508,2015-02-01,29,2049
1397,CS2509,2014-03-25,13,981
1398,CS2510,2014-12-31,20,1300
1399,CS2511,2015-01-30,18,1291
1400,CS2512,2015-01-22,25,1877
1401,CS2513,2014-11-13,22,1619
1402,CS2514,2015-03-06,21,1405
1403,CS2515,2015-02-16,22,1517
1404,CS2516,2015-02-15,17,1258
1405,CS2517,2015-01-06,15,918
1406,CS2518,2015-03-10,21,1293
1407,CS2519,2015-03-08,25,1934
1408,CS2520,2015-02-28,22,1524
1409,CS2521,2015-01-31,21,1401
1410,CS2522,2014-10-06,19,1373
1411,CS2523,2014-12-13,17,1150
1412,CS2524,2015-03-08,16,1164
1413,CS2525,2015-01-16,20,1435
1414,CS2526,2015-02-13,14,1014
1415,CS2527,2015-02-16,23,1654
1416,CS2528,2014-10-21,17,1132
1417,CS2529,2015-02-09,19,1564
1418,CS2530,2015-03-14,19,1122
1419,CS2531,2014-11-14,26,1770
1420,CS2532,2015-01-28,14,1106
1421,CS2533,2015-03-06,24,1609
1422,CS2534,2014-11-24,19,1391
1423,CS2535,2015-01-04,18,1355
1424,CS2536,2015-02-20,25,1886
1425,CS2537,2015-02-14,17,1095
1426,CS2538,2015-02-27,22,1477
1427,CS2539,2014-12-31,18,1259
1428,CS2540,2014-09-01,20,1352
1429,CS2541,2014-10-11,28,1968
1430,CS2542,2015-01-10,17,1283
1431,CS2543,2015-01-21,22,1596
1432,CS2544,2015-01-04,22,1490
1433,CS2545,2015-01-18,24,1828
1434,CS2546,2015-02-08,24,1588
1435,CS2547,2015-02-20,19,1342
1436,CS2548,2014-10-04,24,1661
1437,CS2549,2015-01-04,17,1213
1438,CS2550,2015-03-06,12,742
1439,CS2551,2015-02-21,22,1670
1440,CS2552,2015-02-25,27,1827
1441,CS2553,2014-10-11,17,1200
1442,CS2554,2015-01-20,12,851
1443,CS2555,2015-03-16,18,1146
1444,CS2556,2015-03-03,19,1464
