,customer_id,trans_date,tran_amount,response
775,CS6044,2013-10-17,36,0
776,CS4951,2013-10-30,90,0
777,CS2798,2011-08-02,69,0
778,CS2197,2012-09-21,70,0
779,CS3011,2014-02-03,65,0
780,CS1654,2014-12-16,85,0
781,CS2424,2013-12-05,101,0
782,CS3530,2014-04-20,40,1
783,CS1803,2013-07-18,80,1
784,CS4627,2014-06-22,50,0
785,CS5154,2012-08-05,78,0
786,CS3368,2012-12-04,38,1
787,CS2435,2013-12-19,86,0
788,CS4353,2015-02-07,75,0
789,CS5305,2012-03-14,86,1
790,CS3539,2013-06-01,64,0
791,CS2087,2012-11-29,52,0
792,CS5569,2011-08-07,56,0
793,CS5038,2014-11-15,75,0
794,CS4895,2013-01-21,43,0
795,CS2873,2011-12-26,87,0
796,CS5184,2013-02-09,51,0
797,CS1930,2013-04-19,76,0
798,CS4267,2012-05-20,38,1
799,CS5109,2014-08-01,91,0
800,CS5778,2012-11-25,65,0
801,CS3400,2012-03-02,97,0
802,CS2578,2013-09-11,47,1
803,CS3374,2011-10-25,49,0
804,CS1492,2011-09-11,101,0
805,CS4121,2013-01-21,50,0
806,CS5623,2015-03-01,100,0
807,CS5118,2012-02-26,65,0
808,CS3838,2014-08-21,42,0
809,CS3713,2013-10-01,50,0
810,CS3104,2011-06-12,51,0
811,CS4964,2012-04-30,86,0
812,CS5534,2014-07-20,40,0
813,CS4723,2014-01-01,88,0
814,CS3353,2014-12-04,94,0
815,CS3789,2014-02-13,102,0
816,CS4141,2014-02-04,88,0
817,CS1626,2012-12-23,38,0
818,CS2653,2012-04-07,81,1
819,CS5227,2014-01-13,49,0
820,CS4299,2013-06-12,36,0
821,CS4675,2011-11-02,85,0
822,CS1474,2012-05-29,37,0
823,CS4892,2012-05-23,60,0
824,CS3864,2014-08-03,78,0
825,CS4259,2012-02-05,55,0
826,CS4674,2014-12-19,75,0
827,CS4904,2014-06-15,60,0
828,CS1663,2012-03-15,53,1
829,CS4527,2012-12-12,99,0
830,CS3886,2012-04-10,85,1
831,CS6090,2012-09-26,93,0
832,CS5633,2011-07-21,54,0
833,CS1971,2013-03-09,39,0
834,CS2411,2013-09-26,71,0
835,CS2168,2015-01-29,65,0
836,CS5716,2012-03-19,100,0
837,CS3069,2011-12-15,62,0
838,CS4123,2012-10-16,60,0
839,CS4310,2014-09-29,61,0
840,CS1522,2013-04-21,90,0
841,CS6085,2013-09-24,65,0
842,CS1425,2015-01-04,83,0
843,CS1398,2014-08-02,56,1
844,CS3410,2011-07-19,69,0
845,CS5930,2014-04-15,35,0
846,CS3658,2012-05-28,37,1
847,CS1743,2014-04-12,73,0
848,CS5345,2014-10-07,84,0
849,CS4853,2014-02-12,45,0
850,CS4654,2014-04-30,83,0
851,CS4355,2014-09-30,77,0
852,CS1609,2012-02-02,45,0
853,CS3857,2013-11-08,53,0
854,CS4790,2013-12-24,103,0
855,CS3261,2012-07-31,72,0
856,CS5896,2012-09-28,78,0
857,CS4499,2012-10-19,46,0
858,CS2305,2011-06-10,71,0
859,CS4363,2014-10-09,102,0
860,CS5777,2011-07-29,97,0
861,CS4557,2012-09-29,93,0
862,CS5019,2012-11-06,67,0
863,CS4285,2015-01-27,38,0
864,CS5264,2013-02-13,79,0
865,CS3960,2012-05-26,48,0
866,CS2263,2013-01-05,96,0
867,CS2721,2013-09-21,88,0
868,CS3317,2014-02-15,41,0
869,CS4849,2011-10-03,73,0
870,CS2745,2012-06-21,84,0
871,CS3373,2012-11-03,88,0
872,CS2287,2013-03-21,59,0
873,CS5050,2015-03-03,38,0
874,CS3925,2011-11-02,35,0
875,CS2528,2013-04-16,102,0
876,CS2006,2011-07-12,100,0
877,CS1257,2013-03-11,89,0
878,CS5855,2015-02-26,63,0
879,CS3411,2015-02-28,48,0
880,CS5566,2011-11-20,79,0
881,CS5050,2013-11-02,97,0
882,CS3076,2014-05-23,69,0
883,CS2898,2012-07-14,62,0
884,CS4839,2011-12-29,57,1
885,CS5208,2015-02-14,49,0
886,CS2148,2013-08-20,97,1
887,CS1306,2012-01-21,72,0
888,CS4343,2012-01-31,59,0
889,CS2699,2013-11-23,64,0
890,CS6005,2013-02-16,52,0
891,CS2540,2014-08-28,87,0
892,CS2934,2013-04-11,77,0
893,CS1791,2014-06-04,78,0
894,CS5217,2012-06-15,42,0
895,CS2329,2014-02-11,67,0
896,CS4724,2012-10-29,97,0
897,CS1909,2012-08-26,39,0
898,CS3421,2012-06-08,41,0
899,CS6025,2014-02-20,77,0
900,CS4665,2013-12-27,68,0
901,CS3708,2013-11-19,77,0
902,CS3359,2013-03-13,39,0
903,CS5382,2011-10-29,46,1
904,CS4703,2011-05-25,53,0
905,CS1433,2014-12-20,99,0
906,CS3001,2011-06-19,100,0
907,CS4924,2014-08-03,56,1
908,CS4136,2014-01-07,79,1
909,CS4224,2013-05-12,80,0
910,CS1332,2012-07-12,59,0
911,CS2962,2014-10-25,71,0
912,CS1839,2014-02-06,52,1
913,CS6025,2011-09-08,88,0
914,CS1903,2012-11-23,91,0
915,CS3080,2013-03-27,65,0
916,CS2967,2012-12-19,97,0
917,CS4084,2015-02-11,53,0
918,CS3758,2014-04-02,55,0
919,CS2376,2014-05-21,58,0
920,CS6101,2011-06-25,71,0
921,CS4282,2013-09-28,58,0
922,CS3595,2013-02-17,81,1
923,CS5043,2014-03-22,85,0
924,CS3785,2012-05-02,95,0
925,CS5370,2014-10-03,61,1
926,CS2269,2014-09-24,53,0
927,CS2979,2011-09-29,98,0
928,CS3678,2012-09-05,78,0
929,CS2927,2012-12-31,84,0
930,CS4491,2014-03-09,57,0
931,CS1844,2011-11-25,97,0
932,CS3683,2013-09-14,38,0
933,CS5057,2013-12-04,90,0
934,CS2384,2013-08-03,69,0
935,CS3655,2012-04-29,91,1
936,CS3810,2013-08-21,71,0
937,CS5241,2012-10-26,83,0
938,CS3890,2011-12-22,47,0
939,CS3155,2012-11-06,68,0
940,CS3160,2011-09-15,78,0
941,CS4573,2012-08-03,37,0
942,CS1558,2012-01-25,86,0
943,CS2243,2012-01-28,92,0
944,CS2209,2012-10-09,67,0
945,CS5182,2012-07-28,86,0
946,CS6085,2014-09-12,87,0
947,CS4462,2012-07-08,70,0
948,CS2989,2012-07-15,58,0
949,CS1683,2013-08-22,82,0
950,CS4418,2012-07-23,79,0
951,CS3404,2014-09-21,84,0
952,CS3052,2011-12-31,92,1
953,CS2618,2014-08-10,90,0
954,CS5489,2012-01-22,104,0
955,CS1396,2013-03-15,53,0
956,CS2904,2012-10-19,46,0
957,CS3281,2013-09-07,53,1
958,CS4026,2014-12-27,91,0
959,CS3249,2012-08-09,35,1
960,CS2591,2012-05-17,83,0
961,CS5420,2014-05-15,43,0
962,CS5721,2013-03-27,97,0
963,CS5065,2014-01-02,79,0
964,CS1826,2013-04-15,95,1
965,CS4578,2013-09-05,98,1
966,CS1948,2013-03-05,94,0
967,CS3930,2013-06-09,41,0
968,CS6096,2011-10-31,103,0
969,CS3157,2012-03-20,100,0
970,CS2232,2013-01-20,97,0
971,CS2502,2014-03-04,91,0
972,CS1862,2014-07-16,60,0
973,CS4054,2013-06-12,80,0
974,CS5791,2012-06-27,36,0
975,CS5484,2012-11-04,54,1
976,CS1938,2013-07-04,53,0
977,CS4203,2012-11-20,79,0
978,CS5514,2012-08-18,70,1
979,CS1549,2012-05-05,88,0
980,CS4587,2013-05-19,46,0
981,CS1194,2014-03-24,52,0
982,CS2787,2011-10-29,45,0
983,CS1583,2013-09-16,84,0
984,CS2615,2013-04-29,98,0
985,CS3163,2012-06-14,40,0
986,CS3250,2011-11-21,72,0
987,CS2119,2014-12-09,104,0
988,CS5983,2014-09-03,38,0
989,CS5531,2011-05-17,58,0
990,CS1820,2013-10-17,94,0
991,CS5131,2013-04-06,91,0
992,CS2512,2014-06-07,88,0
993,CS2531,2014-03-08,46,0
994,CS5620,2013-06-08,55,1
995,CS2913,2012-02-13,55,1
996,CS4239,2012-02-17,77,0
997,CS4654,2013-07-16,48,0
998,CS5942,2011-11-24,101,0
999,CS4721,2012-05-03,35,0
1000,CS2687,2013-12-22,81,0
1001,CS2305,2015-02-06,58,0
1002,CS3525,2012-04-29,57,0
1003,CS3928,2012-04-30,66,0
1004,CS4043,2011-10-24,84,0
1005,CS5742,2011-08-16,53,0
1006,CS3641,2011-10-24,84,0
1007,CS3071,2012-08-13,51,0
1008,CS3341,2012-12-13,73,0
1009,CS4428,2012-05-12,80,0
1010,CS4074,2011-07-23,81,0
1011,CS5650,2011-06-14,62,0
1012,CS3100,2014-05-09,87,0
1013,CS3332,2014-12-30,81,0
1014,CS5187,2012-02-26,48,0
1015,CS5952,2011-06-05,99,0
1016,CS1471,2011-09-03,58,0
1017,CS5181,2012-04-03,96,0
1018,CS1590,2014-09-07,63,0
1019,CS3819,2014-06-18,36,0
1020,CS2356,2013-06-05,47,0
1021,CS2600,2012-10-26,92,0
1022,CS2311,2013-12-14,38,1
1023,CS1749,2013-02-25,64,0
1024,CS1164,2011-09-22,70,0
1025,CS5367,2011-12-05,70,1
1026,CS4735,2012-05-01,43,0
1027,CS3475,2012-02-21,92,1
1028,CS1255,2011-12-20,49,0
1029,CS5709,2013-06-06,55,0
1030,CS5467,2011-05-21,67,0
1031,CS3568,2014-03-28,83,0
1032,CS4388,2013-10-21,67,0
1033,CS3251,2011-10-03,47,0
1034,CS1959,2013-08-20,96,1
1035,CS1244,2011-07-14,46,0
1036,CS4205,2012-12-13,44,0
1037,CS1201,2014-01-20,98,0
1038,CS1316,2011-05-21,53,0
1039,CS4694,2012-07-21,103,0
1040,CS5703,2012-03-02,63,0
1041,CS1562,2012-06-06,47,0
1042,CS3501,2011-08-14,83,1
1043,CS1233,2012-06-10,93,1
1044,CS5919,2013-03-05,55,0
1045,CS6092,2014-01-27,45,0
1046,CS4782,2013-04-24,84,0
1047,CS1523,2013-11-24,100,0
1048,CS5465,2012-09-25,75,0
1049,CS4716,2011-07-04,37,0
1050,CS5275,2013-11-04,48,0
1051,CS2652,2014-08-25,81,1
1052,CS4237,2012-02-02,35,0
1053,CS3911,2014-07-29,49,0
1054,CS4371,2014-01-25,62,0
1055,CS3165,2014-03-20,62,0
1056,CS3293,2012-06-14,68,0
1057,CS4653,2013-02-14,44,0
1058,CS3431,2011-09-10,44,0
1059,CS5415,2013-12-10,95,0
1060,CS2843,2012-05-27,68,0
1061,CS2729,2011-10-15,54,0
1062,CS4975,2014-11-06,53,0
1063,CS5207,2011-12-20,57,0
1064,CS3782,2013-07-04,46,1
1065,CS5186,2012-10-23,45,0
1066,CS4368,2014-07-19,40,0
1067,CS2269,2013-12-05,36,0
1068,CS5532,2014-12-27,45,0
1069,CS3355,2014-04-24,43,0
1070,CS1551,2012-01-08,98,0
1071,CS4103,2014-06-19,98,0
1072,CS5464,2014-11-07,58,0
1073,CS4086,2013-03-23,43,0
1074,CS3296,2012-01-21,42,0
1075,CS4023,2014-02-01,83,0
1076,CS2685,2013-10-30,96,0
1077,CS3508,2012-01-26,90,0
1078,CS1438,2015-02-08,94,0
1079,CS1399,2012-11-13,45,1
1080,CS2897,2013-08-06,81,0
1081,CS3826,2014-03-29,98,0
1082,CS1527,2014-10-15,104,0
1083,CS3414,2012-01-13,93,0
1084,CS2505,2012-10-17,96,0
1085,CS5482,2013-11-14,68,1
1086,CS4425,2013-11-16,68,0
1087,CS1123,2013-10-21,46,0
1088,CS1442,2014-04-20,89,0
1089,CS3572,2014-01-17,63,1
1090,CS5630,2013-06-19,68,1
1091,CS5522,2012-12-28,79,0
1092,CS5624,2011-07-05,56,0
1093,CS3688,2015-03-01,36,0
1094,CS3511,2012-11-04,86,0
1095,CS4094,2012-12-27,99,0
1096,CS3617,2012-09-12,62,0
1097,CS5387,2013-12-15,77,0
1098,CS2666,2011-08-26,75,0
1099,CS1865,2014-12-02,93,1
1100,CS3701,2011-07-18,76,0
1101,CS2942,2012-07-07,52,0
1102,CS5775,2012-11-27,77,0
1103,CS4873,2011-07-11,54,0
1104,CS5813,2012-11-05,61,0
1105,CS3472,2011-08-26,57,0
1106,CS2026,2012-06-24,64,1
1107,CS4181,2012-07-23,49,0
1108,CS3154,2012-06-23,37,0
1109,CS1752,2014-05-25,68,0
1110,CS1634,2014-08-15,103,0
1111,CS3454,2011-07-23,64,0
1112,CS2678,2011-08-25,43,0
1113,CS2743,2012-10-01,92,0
1114,CS5171,2015-03-10,53,0
1115,CS3807,2012-06-17,98,0
1116,CS5310,2015-03-09,52,0
1117,CS1629,2014-09-24,53,0
1118,CS1900,2013-09-14,41,1
1119,CS2255,2014-04-24,83,0
1120,CS1708,2014-08-28,95,1
1121,CS3607,2011-06-26,73,0
1122,CS2013,2014-11-20,54,0
1123,CS2900,2011-11-08,102,0
1124,CS3336,2012-08-12,53,0
1125,CS2018,2012-09-02,68,0
1126,CS4938,2014-05-09,86,0
1127,CS3408,2014-07-23,35,0
1128,CS2998,2013-02-08,47,0
1129,CS6034,2013-01-04,71,0
1130,CS5522,2014-10-05,82,0
1131,CS3807,2014-01-02,41,0
1132,CS1824,2011-10-31,59,0
1133,CS4067,2013-10-01,90,0
1134,CS5909,2014-04-23,44,0
1135,CS3476,2013-10-13,64,0
1136,CS5157,2013-05-11,96,0
1137,CS2390,2012-05-24,78,0
1138,CS4022,2012-11-20,93,0
1139,CS5444,2013-11-03,72,0
1140,CS4612,2011-06-11,42,0
1141,CS3729,2013-09-11,43,0
1142,CS2427,2015-03-15,89,0
1143,CS2551,2014-06-18,80,1
1144,CS3741,2012-03-20,102,0
1145,CS5779,2013-05-13,93,0
1146,CS1219,2012-07-29,39,0
1147,CS3847,2013-01-29,69,0
1148,CS5992,2013-03-18,71,0
1149,CS4807,2014-12-22,61,0
1150,CS2065,2014-05-13,38,0
1151,CS1803,2014-05-18,87,1
1152,CS4706,2014-07-31,78,0
1153,CS5643,2013-07-23,66,0
1154,CS3477,2012-11-17,55,0
1155,CS3108,2012-02-18,46,0
1156,CS2474,2014-08-22,83,0
1157,CS4630,2014-07-26,68,0
1158,CS5779,2013-09-03,83,0
1159,CS2736,2014-11-13,73,0
1160,CS2287,2011-12-15,76,0
1161,CS5546,2011-06-04,62,0
1162,CS1267,2011-08-30,52,0
1163,CS5311,2012-03-04,53,0
1164,CS2214,2011-09-24,64,0
1165,CS3469,2013-07-18,90,0
1166,CS3029,2012-09-10,55,0
1167,CS1759,2012-08-01,90,1
1168,CS3190,2012-08-13,55,0
1169,CS4375,2011-05-25,41,0
1170,CS3105,2012-08-24,48,1
1171,CS5520,2012-09-06,58,0
1172,CS2275,2015-02-14,44,0
1173,CS2250,2013-09-22,42,0
1174,CS3346,2013-02-09,102,0
1175,CS3978,2012-11-20,79,0
1176,CS1825,2013-06-06,101,0
1177,CS2534,2012-10-11,104,0
1178,CS2382,2012-02-26,91,0
1179,CS5000,2014-12-25,69,0
1180,CS3013,2012-03-13,61,0
1181,CS3205,2013-06-25,100,0
1182,CS4498,2014-10-12,46,0
1183,CS1463,2014-11-08,68,0
1184,CS5444,2011-12-31,41,0
1185,CS3571,2011-10-08,83,0
1186,CS2546,2014-05-21,65,0
1187,CS2789,2013-03-04,36,0
1188,CS5971,2011-12-22,72,0
1189,CS1855,2012-01-04,43,0
1190,CS5860,2011-08-27,44,0
1191,CS1595,2012-05-06,57,0
1192,CS4125,2012-05-04,103,0
1193,CS5751,2014-04-03,75,0
1194,CS2793,2013-08-31,69,0
1195,CS5618,2012-12-01,41,0
1196,CS1614,2012-10-27,51,0
1197,CS4564,2014-05-13,56,0
1198,CS1357,2014-06-21,57,0
1199,CS5050,2012-07-18,76,0
1200,CS1143,2011-10-03,99,1
1201,CS4065,2012-08-07,39,0
1202,CS2277,2013-03-10,54,0
1203,CS5730,2013-09-27,82,0
1204,CS4193,2014-08-18,59,0
1205,CS2401,2013-04-10,38,0
1206,CS2682,2011-09-08,83,1
1207,CS4692,2013-11-28,72,0
1208,CS1811,2013-04-13,53,0
1209,CS2748,2012-06-13,74,1
1210,CS2881,2013-05-13,69,0
1211,CS2317,2012-03-02,69,0
1212,CS1145,2014-07-08,88,1
1213,CS5807,2013-04-03,91,1
1214,CS2736,2011-11-01,94,0
1215,CS1781,2012-12-10,86,0
1216,CS4993,2012-10-12,50,0
1217,CS2988,2013-04-12,67,0
1218,CS2860,2011-06-22,104,0
1219,CS4117,2015-01-03,58,0
1220,CS4637,2012-09-26,81,1
1221,CS1402,2013-01-23,97,0
1222,CS1297,2011-11-07,44,0
1223,CS3504,2013-06-12,71,1
1224,CS2787,2014-03-11,63,0
1225,CS5640,2013-11-19,48,0
1226,CS3889,2012-03-25,96,0
1227,CS3213,2011-07-14,68,0
1228,CS3933,2012-10-13,68,0
1229,CS3159,2012-04-16,97,0
1230,CS4951,2011-10-14,56,0
1231,CS1436,2013-12-28,105,0
1232,CS3822,2012-12-08,65,0
1233,CS4021,2012-10-31,85,0
1234,CS3114,2014-07-01,36,0
1235,CS5115,2015-01-20,50,1
1236,CS5811,2011-07-05,55,1
1237,CS2406,2012-10-11,58,0
1238,CS4485,2013-12-28,40,0
1239,CS4982,2014-02-23,75,0
1240,CS5097,2013-02-03,39,0
1241,CS5374,2014-12-13,59,0
1242,CS3676,2012-08-29,58,0
1243,CS4396,2012-01-22,61,0
1244,CS2243,2014-08-12,76,0
1245,CS1659,2013-06-08,39,0
1246,CS2142,2013-08-05,85,0
1247,CS1639,2014-04-24,75,0
1248,CS1467,2013-05-26,44,0
1249,CS4550,2011-05-30,103,0
1250,CS2597,2012-03-30,79,0
1251,CS6068,2013-06-19,49,0
1252,CS4000,2012-07-05,63,0
1253,CS1335,2012-04-08,88,0
1254,CS1914,2014-06-13,88,1
1255,CS4400,2012-03-12,68,0
1256,CS4187,2013-11-04,90,0
1257,CS6029,2012-05-26,90,1
1258,CS1656,2015-01-24,102,0
1259,CS1921,2012-02-23,83,0
1260,CS2153,2012-06-08,99,0
1261,CS1378,2012-03-27,85,0
1262,CS2480,2011-10-19,35,0
1263,CS4181,2014-01-31,79,0
1264,CS5021,2011-12-16,75,0
1265,CS3548,2012-10-19,105,0
1266,CS4158,2014-10-14,96,0
1267,CS3041,2013-05-01,59,0
1268,CS4244,2011-07-27,96,0
1269,CS2399,2014-09-03,41,0
1270,CS3039,2011-12-25,70,0
1271,CS3812,2014-01-01,50,1
1272,CS2210,2012-08-28,87,0
1273,CS1170,2013-03-26,44,0
1274,CS5859,2011-11-05,78,0
1275,CS2258,2013-10-12,41,1
1276,CS4869,2013-10-11,41,0
1277,CS1530,2012-10-20,84,0
1278,CS5678,2012-01-11,77,0
1279,CS2186,2015-01-02,54,0
1280,CS3442,2014-06-17,50,0
1281,CS4786,2011-09-15,91,0
1282,CS5976,2011-10-26,62,0
1283,CS5095,2015-01-26,69,0
1284,CS1635,2013-06-28,68,1
1285,CS1967,2013-04-25,55,0
1286,CS4116,2011-08-06,59,1
1287,CS5711,2014-06-25,63,0
1288,CS4875,2012-11-18,99,0
1289,CS2748,2011-06-04,100,1
1290,CS5525,2013-09-27,83,0
1291,CS5424,2013-06-04,80,1
1292,CS1954,2013-02-24,46,0
1293,CS3203,2011-10-13,65,0
1294,CS5845,2012-06-25,45,0
1295,CS4362,2013-03-06,35,0
1296,CS1338,2014-05-02,89,0
1297,CS4847,2012-08-02,59,0
1298,CS6055,2012-03-18,73,1
1299,CS5779,2013-09-20,44,0
1300,CS3470,2012-12-15,47,0
1301,CS2328,2013-05-05,56,0
1302,CS4563,2014-09-28,62,0
1303,CS3059,2014-06-07,45,0
1304,CS5212,2012-08-25,98,0
1305,CS3755,2012-07-20,56,0
1306,CS1537,2011-12-06,37,0
1307,CS3234,2012-11-09,56,1
1308,CS3084,2014-05-19,86,0
1309,CS2207,2014-06-26,81,0
1310,CS1217,2012-11-01,46,0
1311,CS3821,2012-09-28,55,0
1312,CS3918,2011-12-28,75,0
1313,CS5287,2011-09-20,35,0
1314,CS2363,2013-06-01,41,0
1315,CS5894,2014-01-29,100,0
1316,CS2127,2011-11-05,63,0
1317,CS5633,2013-11-19,58,0
1318,CS5291,2011-05-22,36,0
1319,CS4198,2014-06-15,61,0
1320,CS5891,2013-07-31,86,0
1321,CS2209,2013-05-06,63,0
1322,CS5160,2011-08-08,94,1
1323,CS5813,2013-04-22,87,0
1324,CS4375,2015-02-17,48,0
1325,CS1356,2014-12-26,66,0
1326,CS2947,2013-08-31,88,0
1327,CS2275,2012-05-05,92,0
1328,CS4172,2013-02-01,84,0
1329,CS2470,2013-05-26,79,0
1330,CS1424,2011-10-13,70,0
1331,CS6056,2014-02-25,78,0
1332,CS1862,2011-12-18,38,0
1333,CS3904,2012-03-17,66,0
1334,CS4179,2012-05-17,35,0
1335,CS4096,2011-12-24,102,0
1336,CS5350,2013-05-29,51,0
1337,CS4731,2013-04-07,52,0
1338,CS4972,2014-04-10,45,0
1339,CS5166,2011-07-24,64,0
1340,CS1836,2013-06-05,88,0
1341,CS5010,2011-06-29,73,0
1342,CS2712,2012-06-04,42,0
1343,CS4276,2013-08-23,65,1
1344,CS1238,2014-07-17,65,0
1345,CS4064,2013-03-26,66,0
1346,CS4804,2015-02-02,61,0
1347,CS1455,2012-07-10,97,0
1348,CS1363,2011-10-26,54,0
1349,CS2167,2011-09-14,90,0
1350,CS5519,2012-09-24,105,0
1351,CS2526,2013-05-06,50,0
1352,CS6017,2011-08-11,85,0
1353,CS1222,2011-12-12,37,0
1354,CS1708,2014-08-05,95,1
1355,CS1286,2014-06-21,76,1
1356,CS1881,2013-03-08,71,1
1357,CS5635,2013-10-03,48,0
1358,CS4952,2011-06-27,74,1
1359,CS1836,2013-09-17,92,0
1360,CS2327,2013-01-09,87,0
1361,CS1443,2013-03-12,98,1
1362,CS3026,2015-02-10,55,0
1363,CS5508,2012-12-04,41,1
1364,CS1783,2011-06-06,81,0
1365,CS1292,2014-03-16,84,0
1366,CS2563,2015-03-15,41,0
1367,CS1203,2012-08-29,99,1
1368,CS3880,2012-02-01,44,1
1369,CS3523,2013-09-01,56,0
1370,CS3016,2012-11-29,74,0
1371,CS5277,2014-08-30,37,1
1372,CS3705,2013-08-28,93,0
1373,CS2027,2013-02-26,52,0
1374,CS1788,2011-09-01,53,0
1375,CS2984,2015-01-24,43,0
1376,CS5851,2011-07-13,58,0
1377,CS1723,2013-04-30,105,0
1378,CS4146,2013-04-07,74,0
1379,CS2946,2015-03-05,57,0
1380,CS1836,2012-08-19,81,0
1381,CS4333,2011-09-17,92,0
1382,CS1855,2014-02-10,85,0
1383,CS3759,2012-12-31,63,0
1384,CS4161,2014-09-09,73,0
1385,CS5203,2012-02-21,46,0
1386,CS5708,2014-04-08,64,0
1387,CS5475,2012-11-28,55,0
1388,CS6091,2014-01-16,48,0
1389,CS2274,2011-07-31,45,0
1390,CS3509,2012-02-22,104,0
1391,CS3251,2011-05-31,60,0
1392,CS4224,2013-07-22,46,0
1393,CS3261,2011-06-23,44,0
1394,CS4584,2013-10-22,64,0
1395,CS2777,2012-06-08,102,0
1396,CS2977,2012-03-10,72,0
1397,CS3786,2012-02-09,91,0
1398,CS1162,2012-05-25,99,0
1399,CS4179,2014-12-19,92,0
1400,CS5248,2011-12-26,59,0
1401,CS3341,2014-05-17,75,0
1402,CS3124,2013-12-05,89,0
1403,CS5009,2013-05-22,92,0
1404,CS2741,2013-05-31,44,1
1405,CS5054,2012-04-22,60,0
1406,CS1257,2013-11-02,75,0
1407,CS1969,2012-06-20,73,0
1408,CS1210,2012-12-03,77,0
1409,CS1996,2012-09-06,81,1
1410,CS2741,2014-12-17,54,1
1411,CS3594,2015-01-10,71,1
1412,CS1357,2012-09-12,78,0
1413,CS2787,2011-12-23,86,0
1414,CS2814,2015-02-21,39,0
1415,CS2375,2014-06-03,39,0
1416,CS4166,2012-02-28,57,0
1417,CS3868,2013-06-11,39,0
1418,CS2432,2014-04-21,58,0
1419,CS4264,2011-11-10,100,0
1420,CS2725,2011-10-14,73,0
1421,CS5100,2012-10-29,62,0
1422,CS3117,2012-02-06,53,0
1423,CS4463,2013-07-02,38,0
1424,CS5567,2013-04-21,84,0
1425,CS2556,2014-01-20,38,1
1426,CS3117,2013-12-17,77,0
1427,CS4613,2014-12-03,62,1
1428,CS1139,2012-09-10,45,0
1429,CS4249,2013-06-15,35,0
1430,CS3784,2012-02-04,101,0
1431,CS1508,2014-11-10,102,0
1432,CS5870,2012-08-24,72,0
1433,CS2186,2014-11-07,59,0
1434,CS3334,2013-06-13,60,0
1435,CS2170,2012-06-22,103,0
1436,CS4415,2012-09-15,79,0
1437,CS1192,2011-06-19,105,0
1438,CS2707,2014-10-22,67,0
1439,CS2691,2013-06-21,48,1
1440,CS1367,2011-10-23,48,0
1441,CS4048,2012-10-27,63,0
1442,CS3161,2014-07-29,74,0
1443,CS5104,2014-08-18,60,0
1444,CS1638,2012-08-19,91,0
1445,CS3637,2014-02-11,54,0
1446,CS4263,2011-12-09,95,0
1447,CS3571,2013-05-28,65,0
1448,CS5268,2012-05-04,76,0
1449,CS4925,2012-01-06,93,0
1450,CS1858,2012-08-21,91,0
1451,CS4010,2015-03-05,85,0
1452,CS3018,2012-09-30,46,0
1453,CS6081,2012-09-12,90,1
1454,CS2179,2011-10-04,79,0
1455,CS1544,2014-12-24,49,1
1456,CS6093,2013-02-25,74,1
1457,CS2914,2013-03-06,41,1
1458,CS1581,2012-05-03,82,0
1459,CS5432,2013-06-11,51,0
1460,CS2784,2013-04-12,44,0
1461,CS3532,2011-11-17,45,0
1462,CS5783,2014-07-04,91,0
1463,CS3277,2012-07-24,94,0
1464,CS3754,2012-10-31,67,0
1465,CS2872,2014-12-24,84,0
1466,CS5260,2015-03-10,73,1
1467,CS4658,2011-08-04,91,0
1468,CS2889,2014-05-13,84,1
1469,CS1425,2013-04-01,36,0
1470,CS3817,2011-06-07,51,0
1471,CS2832,2013-05-26,91,0
1472,CS5097,2011-12-26,35,0
1473,CS4438,2013-02-26,63,1
1474,CS2610,2014-05-14,104,0
1475,CS2743,2013-02-28,64,0
1476,CS4287,2013-09-28,91,0
1477,CS1986,2014-04-01,100,0
1478,CS4066,2012-03-06,59,0
1479,CS1679,2012-07-22,71,0
1480,CS3002,2011-12-12,53,0
1481,CS2476,2012-03-19,61,0
1482,CS5932,2012-05-07,78,0
1483,CS2866,2011-10-24,68,0
1484,CS4722,2014-04-08,101,0
1485,CS4875,2012-10-04,96,0
1486,CS3833,2013-04-10,41,0
1487,CS5936,2012-05-31,50,0
1488,CS2276,2013-03-28,100,1
1489,CS4698,2011-06-26,100,0
1490,CS5513,2013-05-25,95,0
1491,CS5185,2011-05-17,56,0
1492,CS4410,2012-09-07,98,0
1493,CS2191,2013-08-10,60,0
1494,CS4048,2011-06-06,83,0
1495,CS1964,2014-12-27,37,1
1496,CS3657,2014-08-19,41,0
1497,CS6009,2012-02-23,46,1
1498,CS4199,2014-10-15,46,0
1499,CS4697,2012-11-25,55,0
1500,CS4905,2013-04-07,40,0
1501,CS3675,2014-09-09,65,0
1502,CS2236,2013-01-19,36,0
1503,CS2545,2013-03-01,40,0
1504,CS3561,2014-12-26,71,0
1505,CS2316,2015-01-12,61,0
1506,CS4278,2013-08-20,62,0
1507,CS5616,2014-05-25,36,0
1508,CS3990,2013-09-09,71,0
1509,CS1996,2013-02-13,91,1
1510,CS1133,2012-04-01,61,0
1511,CS5141,2011-12-03,71,1
1512,CS2138,2011-05-29,91,0
1513,CS1227,2015-01-14,76,0
1514,CS5434,2013-08-12,103,0
1515,CS2534,2012-12-22,95,0
1516,CS1439,2012-04-30,97,0
1517,CS5802,2015-03-12,102,0
1518,CS1244,2013-08-21,81,0
1519,CS4603,2014-08-14,41,1
1520,CS5783,2013-05-18,49,0
1521,CS5606,2011-09-04,42,0
